IRTT	ORTT	T1		T2		T3		G		HNG		phiL	phiR	X1		Y1		X2		Y2		X3		Y3		X4		Y4		X5		Y5		X6		Y6		X7		Y7		X8		Y8		X9		Y9		X10		Y10		MaxVM
  0.005000,  0.010000,  0.770000,  0.870000,  0.360000,  0.040000,  0.040000,  0.180000,  0.220000, -0.473162, -0.035773, -0.314140, -0.006836, -0.281103, -0.003637, -0.119483, -0.001525, -0.079486, -0.001002,  0.082134,  0.001110,  0.122130,  0.001633,  0.283750,  0.003745,  0.314015,  0.000602,  0.471753, -0.034671,2676564480.000000
  0.005000,  0.030000,  1.050000,  0.640000,  0.120000,  0.030000,  0.040000,  0.290000,  0.230000, -0.474188, -0.034040, -0.308619,  0.015368, -0.291459,  0.017704, -0.118707,  0.014365, -0.088713,  0.013785,  0.084039,  0.010446,  0.114034,  0.009867,  0.286786,  0.006528,  0.308042,  0.003864,  0.476276, -0.035527,207949344.000000
  0.010000,  0.030000,  0.310000,  0.220000,  0.300000,  0.030000,  0.040000,  0.180000,  0.110000, -0.478081, -0.036668, -0.309918, -0.006068, -0.288249, -0.004364, -0.117371, -0.008310, -0.087379, -0.009002,  0.083500, -0.012948,  0.113492, -0.013640,  0.284371, -0.017586,  0.310808, -0.019348,  0.480700, -0.038112,18979524.000000
  0.004000,  0.020000,  0.280000,  0.240000,  0.380000,  0.030000,  0.040000,  0.300000,  0.210000, -0.473849, -0.033781, -0.308812,  0.017271, -0.292470,  0.019499, -0.119789,  0.014486, -0.089802,  0.013615,  0.082879,  0.008602,  0.112866,  0.007731,  0.285547,  0.002718,  0.308033,  0.000018,  0.476991, -0.035994,30457674.000000
  0.002000,  0.020000,  0.120000,  0.550000,  0.320000,  0.030000,  0.020000,  0.190000,  0.290000, -0.481493, -0.016807, -0.312113,  0.015768, -0.285521,  0.018737, -0.113128,  0.024319, -0.083144,  0.025290,  0.089249,  0.030872,  0.119234,  0.031843,  0.291627,  0.037426,  0.314626,  0.034446,  0.479907, -0.014876,1093715968.000000
  0.007000,  0.020000,  0.540000,  0.820000,  0.300000,  0.030000,  0.040000,  0.200000,  0.280000, -0.477352, -0.036223, -0.308365, -0.001967, -0.285580,  0.000617, -0.113213,  0.005082, -0.083223,  0.005859,  0.089143,  0.010324,  0.119133,  0.011101,  0.291500,  0.015566,  0.308821,  0.013354,  0.474530, -0.034297,455714944.000000
  0.003000,  0.020000,  0.180000,  0.600000,  0.120000,  0.020000,  0.050000,  0.100000,  0.180000, -0.485058, -0.048752, -0.305070, -0.030693, -0.288795, -0.029663, -0.107966, -0.024888, -0.087973, -0.024360,  0.092855, -0.019584,  0.112848, -0.019056,  0.293677, -0.014281,  0.303241, -0.015017,  0.481210, -0.047402,868683776.000000
  0.008000,  0.010000,  0.810000,  0.710000,  0.270000,  0.030000,  0.020000,  0.220000,  0.250000, -0.480997, -0.016245, -0.312910,  0.021343, -0.287443,  0.024281, -0.115213,  0.025956, -0.085214,  0.026248,  0.087016,  0.027923,  0.117014,  0.028215,  0.289244,  0.029890,  0.313635,  0.026945,  0.480518, -0.015667,2138719872.000000
  0.011000,  0.020000,  0.820000,  0.550000,  0.210000,  0.030000,  0.040000,  0.210000,  0.210000, -0.476991, -0.035994, -0.308992, -0.000187, -0.287660,  0.002062, -0.115887,  0.002062, -0.085887,  0.002062,  0.085887,  0.002062,  0.115887,  0.002062,  0.287660,  0.002062,  0.308992, -0.000187,  0.476991, -0.035994,507970528.000000
  0.008000,  0.030000,  0.340000,  1.200000,  0.130000,  0.050000,  0.030000,  0.170000,  0.240000, -0.470285, -0.025338, -0.320703,  0.000339, -0.275460,  0.004715, -0.123730,  0.008181, -0.073743,  0.009323,  0.077988,  0.012790,  0.127975,  0.013932,  0.279705,  0.017398,  0.321166,  0.012879,  0.468585, -0.023198,1789102848.000000
  0.007000,  0.020000,  0.150000,  0.880000,  0.100000,  0.030000,  0.040000,  0.150000,  0.230000, -0.479191, -0.037309, -0.309562, -0.011672, -0.284666, -0.009473, -0.113169, -0.004982, -0.083179, -0.004197,  0.088318,  0.000294,  0.118308,  0.001080,  0.289804,  0.005571,  0.309238,  0.003584,  0.476276, -0.035527,1829611392.000000
  0.012000,  0.020000,  0.240000,  1.100000,  0.310000,  0.030000,  0.030000,  0.120000,  0.250000, -0.481517, -0.027989, -0.311097, -0.007440, -0.283533, -0.005194, -0.112035,  0.002112, -0.082063,  0.003389,  0.089435,  0.010695,  0.119408,  0.011972,  0.290906,  0.019279,  0.311727,  0.017111,  0.478044, -0.025356,3077984512.000000
  0.007000,  0.030000,  0.530000,  0.310000,  0.090000,  0.030000,  0.030000,  0.120000,  0.190000, -0.481517, -0.027989, -0.311702, -0.007512, -0.284714, -0.005579, -0.113714, -0.001636, -0.083722, -0.000945,  0.087277,  0.002997,  0.117269,  0.003689,  0.288269,  0.007631,  0.311637,  0.005676,  0.479604, -0.026627,84966192.000000
  0.021000,  0.030000,  0.660000,  0.800000,  0.050000,  0.030000,  0.030000,  0.140000,  0.110000, -0.480960, -0.027613, -0.311989, -0.003802, -0.286620, -0.002149, -0.115988, -0.003842, -0.085989, -0.004140,  0.084643, -0.005833,  0.114642, -0.006131,  0.285275, -0.007824,  0.312188, -0.009439,  0.481797, -0.028172,120388520.000000
  0.003000,  0.020000,  0.530000,  0.680000,  0.300000,  0.030000,  0.040000,  0.180000,  0.220000, -0.478081, -0.036668, -0.309220, -0.005941, -0.286102, -0.003702, -0.114483, -0.001459, -0.084486, -0.001067,  0.087133,  0.001175,  0.117131,  0.001567,  0.288750,  0.003810,  0.309135,  0.001693,  0.476632, -0.035762,203622816.000000
  0.014000,  0.020000,  0.130000,  1.140000,  0.130000,  0.040000,  0.040000,  0.210000,  0.150000, -0.472101, -0.034952, -0.314286, -0.001315, -0.283854,  0.001590, -0.122525, -0.001585, -0.082533, -0.002372,  0.078796, -0.005546,  0.118789, -0.006333,  0.280118, -0.009508,  0.314699, -0.012449,  0.474247, -0.036562,3078315520.000000
  0.016000,  0.020000,  0.660000,  0.110000,  0.090000,  0.040000,  0.030000,  0.200000,  0.220000, -0.474439, -0.025429, -0.315884,  0.006712, -0.282047,  0.010218, -0.120271,  0.011273, -0.080272,  0.011534,  0.081504,  0.012589,  0.121504,  0.012850,  0.283280,  0.013905,  0.316055,  0.010393,  0.473935, -0.024912,1040551808.000000
  0.004000,  0.020000,  0.240000,  0.270000,  0.050000,  0.040000,  0.040000,  0.260000,  0.120000, -0.470389, -0.033514, -0.314053,  0.008075, -0.286861,  0.010998, -0.125257,  0.003591, -0.085299,  0.001759,  0.076305, -0.005648,  0.116263, -0.007480,  0.277867, -0.014888,  0.314745, -0.017952,  0.475355, -0.037318,53756628.000000
  0.023000,  0.030000,  0.280000,  0.770000,  0.080000,  0.030000,  0.050000,  0.100000,  0.200000, -0.480083, -0.048253, -0.309870, -0.031174, -0.283297, -0.029405, -0.112322, -0.023769, -0.082339, -0.022781,  0.088637, -0.017145,  0.118620, -0.016157,  0.289595, -0.010521,  0.307708, -0.012037,  0.475366, -0.046023,1109220608.000000
