IRTT,"	ORTT","	T1","		T2","		T3","		G","		HNG","		phiL","	phiR","	X1","		Y1","		X2","		Y2","		X3","		Y3","		X4","		Y4","		X5","		Y5","		X6","		Y6","		X7","		Y7","		X8","		Y8","		X9","		Y9","		X10","		Y10","		MaxVM", Error
0.004,0.012,0.54,0.42,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,837098048,0.092363
0.005,0.01,0.15,0.14,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,161251536,0.277553
0.014,0.03,0.78,0.75,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,121315536,0.089151
0.015,0.021,0.37,0.23,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,176584576,0.108498
0.005,0.028,0.8,0.43,0.2,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,130335464,0.007567
0.009,0.029,0.25,0.13,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,26232854,0.209542
0.003,0.022,0.94,0.55,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,868438656,0.012625
0.006,0.026,0.3,0.21,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,38002860,0.173193
0.007,0.023,0.41,0.25,0,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,73648864,0.076684
0.01,0.021,0.2,0.18,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,35431152,0.278742
0.014,0.026,0.41,0.22,0.02,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,48460996,0.084819
0.006,0.013,0.28,0.28,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,190869040,0.194106
0.014,0.019,0.35,0.26,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,222388288,0.165367
0.006,0.013,0.68,0.58,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,1043543424,0.048739
0.011,0.019,0.46,0.25,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,317733440,0.057335
0.002,0.014,0.12,0.11,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,69661456,0.300317
0.006,0.022,0.24,0.23,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,31603336,0.267597
0.011,0.018,0.38,0.34,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,120208208,0.146678
0.003,0.028,0.96,0.92,0,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,178521936,0.022405
0.007,0.017,0.2,0.16,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,62101560,0.253971
0.009,0.018,0.75,0.52,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,816110080,0.009043
0.018,0.028,0.56,0.33,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,77540824,0.056334
0.015,0.027,0.8,0.55,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,168080336,0.01684
0.006,0.018,0.09,0.07,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,41232564,0.30704
0.004,0.013,0.35,0.34,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,330246400,0.195904
0.013,0.025,0.95,0.67,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,340086208,0.009201
0.003,0.02,0.35,0.3,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,70144352,0.149117
0.003,0.011,0.53,0.45,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,890747008,0.106645
0.013,0.02,0.08,0.06,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,15521589,0.332788
0.014,0.021,0.42,0.22,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,224073312,0.062778
0.008,0.015,0.74,0.59,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,907613312,0.027743
0.015,0.029,0.12,0.1,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,13766180,0.313247
0.019,0.026,0.6,0.4,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,136497360,0.040023
0.009,0.029,0.62,0.42,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,99122368,0.045286
0.008,0.02,0.15,0.11,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,39229860,0.280001
0.004,0.02,0.65,0.46,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,279663904,0.023782
0.003,0.016,0.19,0.16,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,64119524,0.258399
0.012,0.027,0.26,0.22,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,27632086,0.256193
0.005,0.012,0.44,0.37,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,529699968,0.126478
0.004,0.028,0.17,0.16,0.15,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,17985988,0.312004
0.003,0.021,0.1,0.1,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,19810408,0.323166
0.017,0.029,0.95,0.59,0.09,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,372111968,0.006253
0.007,0.017,0.12,0.08,0.15,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,44573596,0.294256
0.019,0.029,0.66,0.56,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,91406432,0.089566
0.003,0.018,0.89,0.75,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,696001920,0.013943
0.018,0.029,0.32,0.3,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,39383628,0.223944
0.005,0.019,0.31,0.16,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,142371680,0.126088
0.012,0.017,0.1,0.07,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,57077476,0.307645
0.009,0.024,0.04,0.03,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,2904746.5,0.351548
0.008,0.016,0.02,0.02,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,124679488,0.355558
0.008,0.013,0.59,0.34,0,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,1321499520,0.063809
