IRTT,	ORTT,	T1,		T2,		T3,		G,		HNG,		phiL,	phiR,	X1,		Y1,		X2,		Y2,		X3,		Y3,		X4,		Y4,		X5,		Y5,		X6,		Y6,		X7,		Y7,		X8,		Y8,		X9,		Y9,		X10,		Y10,		MaxVM, Error
  0.008000,  0.020000,  0.150000,  0.110000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481233, -0.027799, -0.311077, -0.005522, -0.285583, -0.004066, -0.113998, -0.006829, -0.082134, -0.006343,  0.089286,  0.001660,  0.120013,  0.003497,  0.291166,  0.015977,  0.311540,  0.014319,  0.478421, -0.025678,39229860.000000,  0.280001
  0.004000,  0.020000,  0.650000,  0.460000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487826, -0.031254, -0.316948, -0.047057, -0.286186, -0.049458, -0.114926, -0.060366, -0.082871, -0.061290,  0.088733, -0.060271,  0.125337, -0.055688,  0.291895, -0.014367,  0.311436, -0.012880,  0.482330, -0.028509,279663904.000000,  0.023782
  0.003000,  0.016000,  0.190000,  0.160000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482304, -0.028493, -0.311424, -0.012710, -0.284583, -0.011623, -0.112986, -0.013539, -0.080177, -0.012337,  0.090820,  0.002125,  0.120441,  0.004489,  0.291567,  0.017330,  0.311645,  0.015646,  0.478241, -0.025525,64119524.000000,  0.258399
  0.012000,  0.027000,  0.260000,  0.220000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481847, -0.028204, -0.311244, -0.009666, -0.284964, -0.008414, -0.113371, -0.010645, -0.081567, -0.010092,  0.089845, -0.001899,  0.121143,  0.000322,  0.291994,  0.016417,  0.311592,  0.014995,  0.478329, -0.025600,27632086.000000,  0.256193
  0.005000,  0.012000,  0.440000,  0.370000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487854, -0.031265, -0.316990, -0.047219, -0.283510, -0.048354, -0.111958, -0.044004, -0.077850, -0.040653,  0.091269, -0.011533,  0.118398, -0.008075,  0.289414,  0.006161,  0.311064,  0.005044,  0.479708, -0.026707,529699968.000000,  0.126478
  0.004000,  0.028000,  0.170000,  0.160000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480892, -0.027566, -0.311023, -0.003196, -0.285521, -0.001412, -0.113915, -0.001902, -0.082398, -0.001186,  0.089009,  0.007099,  0.118895,  0.008503,  0.290324,  0.016322,  0.311539,  0.014305,  0.478423, -0.025679,17985988.000000,  0.312004
  0.003000,  0.021000,  0.100000,  0.100000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480527, -0.027309, -0.310998, -0.000681, -0.285786,  0.001307, -0.114179,  0.001582, -0.083364,  0.002053,  0.088171,  0.007026,  0.118561,  0.008115,  0.290012,  0.015428,  0.311473,  0.013408,  0.478545, -0.025782,19810408.000000,  0.323166
  0.017000,  0.029000,  0.950000,  0.590000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488175, -0.031387, -0.317483, -0.049092, -0.287511, -0.052137, -0.116746, -0.069120, -0.085851, -0.071671,  0.085387, -0.082929,  0.123813, -0.079729,  0.290831, -0.040307,  0.314668, -0.037071,  0.486151, -0.030548,372111968.000000,  0.006253
  0.007000,  0.017000,  0.120000,  0.080000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481090, -0.027702, -0.311051, -0.004554, -0.285798, -0.003079, -0.114220, -0.006281, -0.081715, -0.005511,  0.089518,  0.005816,  0.118964,  0.007515,  0.290363,  0.015965,  0.311516,  0.014010,  0.478463, -0.025713,44573596.000000,  0.294256
  0.019000,  0.029000,  0.660000,  0.560000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485566, -0.030276, -0.313989, -0.033499, -0.284422, -0.034262, -0.112907, -0.039903, -0.081234, -0.040054,  0.090327, -0.036051,  0.125584, -0.031893,  0.293371,  0.004117,  0.311047,  0.004372,  0.479803, -0.026779,91406432.000000,  0.089566
  0.003000,  0.018000,  0.890000,  0.750000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.491851, -0.032536, -0.324314, -0.069691, -0.288286, -0.073706, -0.116679, -0.074341, -0.085519, -0.073848,  0.085982, -0.067789,  0.119937, -0.064186,  0.288890, -0.034118,  0.313692, -0.031808,  0.485292, -0.030144,696001920.000000,  0.013943
  0.018000,  0.029000,  0.320000,  0.300000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482235, -0.028450, -0.311394, -0.012247, -0.284451, -0.011043, -0.112846, -0.011945, -0.082440, -0.011898,  0.089162, -0.010474,  0.122735, -0.008112,  0.292846,  0.014502,  0.311485,  0.013577,  0.478522, -0.025762,39383628.000000,  0.223944
  0.005000,  0.019000,  0.310000,  0.160000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483420, -0.029157, -0.312057, -0.019997, -0.285455, -0.020063, -0.114139, -0.030070, -0.082263, -0.030919,  0.089342, -0.030047,  0.124635, -0.026560,  0.293093,  0.006163,  0.311097,  0.006162,  0.479551, -0.026586,142371680.000000,  0.126088
  0.012000,  0.017000,  0.100000,  0.070000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480767, -0.027479, -0.311011, -0.002336, -0.285938, -0.000644, -0.114343, -0.002753, -0.082493, -0.002151,  0.088899,  0.006437,  0.118724,  0.007861,  0.290155,  0.015643,  0.311490,  0.013649,  0.478512, -0.025754,57077476.000000,  0.307645
  0.009000,  0.024000,  0.040000,  0.030000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479762, -0.026748, -0.311054,  0.004662, -0.286918,  0.006841, -0.115312,  0.006158, -0.084360,  0.006529,  0.087181,  0.011327,  0.116463,  0.011798,  0.288069,  0.012525,  0.311266,  0.010096,  0.479001, -0.026154,2904746.500000,  0.351548
  0.008000,  0.016000,  0.020000,  0.020000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479912, -0.026861, -0.311031,  0.003604, -0.287085,  0.005551, -0.115500,  0.002761, -0.082472,  0.003925,  0.088491,  0.018786,  0.114120,  0.019175,  0.285455,  0.009496,  0.311101,  0.006285,  0.479533, -0.026573,124679488.000000,  0.355558
  0.008000,  0.013000,  0.590000,  0.340000,  0.000000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488418, -0.031478, -0.317868, -0.050499, -0.284176, -0.052113, -0.112589, -0.049479, -0.081449, -0.048396,  0.089907, -0.039105,  0.123902, -0.034774,  0.292114, -0.000807,  0.310997, -0.000410,  0.480487, -0.027281,1321499520.000000,  0.063809
  0.002000,  0.013000,  0.150000,  0.150000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482119, -0.028377, -0.311345, -0.011479, -0.284106, -0.010013, -0.112506, -0.008488, -0.080180, -0.006913,  0.090756,  0.008254,  0.119443,  0.010202,  0.290860,  0.018292,  0.311694,  0.016221,  0.478163, -0.025459,77013152.000000,  0.291000
  0.011000,  0.029000,  0.290000,  0.230000,  0.020000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481943, -0.028265, -0.311278, -0.010307, -0.285056, -0.009173, -0.113478, -0.012342, -0.083275, -0.012796,  0.088321, -0.014784,  0.122796, -0.012511,  0.292646,  0.011981,  0.311333,  0.011272,  0.478839, -0.026023,30686966.000000,  0.210422
  0.007000,  0.025000,  0.310000,  0.270000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482572, -0.028658, -0.311551, -0.014475, -0.284479, -0.013533, -0.112887, -0.015796, -0.081620, -0.015544,  0.089914, -0.010515,  0.122872, -0.007837,  0.292966,  0.014903,  0.311513,  0.013970,  0.478469, -0.025718,37324260.000000,  0.213864
  0.007000,  0.024000,  0.760000,  0.470000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487694, -0.031202, -0.316750, -0.046279, -0.286941, -0.048945, -0.116035, -0.064436, -0.085519, -0.066886,  0.085669, -0.078869,  0.124513, -0.075492,  0.291066, -0.034151,  0.313609, -0.031315,  0.485212, -0.030105,304640864.000000,  0.006614
  0.008000,  0.028000,  0.230000,  0.230000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481464, -0.027954, -0.311130, -0.007093, -0.284863, -0.005479, -0.113255, -0.005337, -0.081933, -0.004612,  0.089497,  0.003184,  0.120207,  0.004972,  0.291383,  0.017134,  0.311626,  0.015408,  0.478273, -0.025553,19005164.000000,  0.287917
  0.009000,  0.025000,  0.460000,  0.250000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484235, -0.029605, -0.312684, -0.025199, -0.285790, -0.025880, -0.114682, -0.038964, -0.084033, -0.040941,  0.087339, -0.049943,  0.125415, -0.046496,  0.292383, -0.006863,  0.311088, -0.005882,  0.481286, -0.027835,62539092.000000,  0.063793
  0.013000,  0.018000,  0.490000,  0.400000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486082, -0.030517, -0.314585, -0.036654, -0.283687, -0.037291, -0.112082, -0.038236, -0.081349, -0.038028,  0.090227, -0.034763,  0.125550, -0.030720,  0.293426,  0.004869,  0.311064,  0.005069,  0.479705, -0.026704,430231040.000000,  0.092696
  0.008000,  0.013000,  0.070000,  0.040000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480759, -0.027474, -0.311010, -0.002288, -0.286402, -0.000810, -0.114859, -0.005508, -0.081118, -0.004278,  0.089629,  0.012888,  0.116455,  0.014189,  0.288061,  0.013629,  0.311320,  0.011047,  0.478870, -0.026048,60661864.000000,  0.314711
  0.008000,  0.012000,  0.010000,  0.010000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479624, -0.026643, -0.311081,  0.005639, -0.287171,  0.007837, -0.115566,  0.006815, -0.084467,  0.007204,  0.087059,  0.012514,  0.115916,  0.012862,  0.287519,  0.011679,  0.311217,  0.009126,  0.479136, -0.026262,30489250.000000,  0.356917
  0.018000,  0.025000,  0.380000,  0.190000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483369, -0.029127, -0.312022, -0.019667, -0.285838, -0.019863, -0.114652, -0.031886, -0.082832, -0.033131,  0.088770, -0.034528,  0.124702, -0.031051,  0.292854,  0.003214,  0.311027,  0.003428,  0.479938, -0.026879,56409968.000000,  0.111541
  0.014000,  0.026000,  0.450000,  0.230000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483951, -0.029452, -0.312450, -0.023396, -0.285886, -0.023957, -0.114794, -0.037244, -0.084512, -0.039413,  0.086727, -0.050649,  0.125140, -0.047455,  0.292173, -0.008096,  0.311128, -0.007058,  0.481459, -0.027951,64808492.000000,  0.064887
  0.008000,  0.017000,  0.730000,  0.580000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490140, -0.032059, -0.320871, -0.060292, -0.286837, -0.063507, -0.115275, -0.067472, -0.082376, -0.066616,  0.088747, -0.053730,  0.122066, -0.049147,  0.290313, -0.015352,  0.311526, -0.014144,  0.482522, -0.028627,673071488.000000,  0.027469
  0.018000,  0.029000,  0.550000,  0.290000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484454, -0.029721, -0.312876, -0.026586, -0.286011, -0.027475, -0.115015, -0.041953, -0.083276, -0.043684,  0.088280, -0.047885,  0.125455, -0.044050,  0.292542, -0.004920,  0.311040, -0.004067,  0.481019, -0.027654,66062380.000000,  0.064336
  0.011000,  0.029000,  0.870000,  0.830000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487647, -0.031183, -0.316681, -0.046005, -0.284520, -0.047597, -0.112925, -0.049728, -0.081459, -0.049344,  0.090032, -0.043026,  0.125031, -0.038555,  0.292604, -0.001563,  0.310999, -0.000983,  0.480570, -0.027340,151417280.000000,  0.058414
  0.013000,  0.026000,  0.480000,  0.410000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484327, -0.029654, -0.312763, -0.025783, -0.284227, -0.025831, -0.112678, -0.030285, -0.080817, -0.030116,  0.090675, -0.023841,  0.124675, -0.020159,  0.293535,  0.010424,  0.311268,  0.010125,  0.478997, -0.026151,47055480.000000,  0.138918
  0.004000,  0.018000,  0.050000,  0.040000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480000, -0.026925, -0.311020,  0.002992, -0.286565,  0.005106, -0.114958,  0.004620, -0.084473,  0.004781,  0.087119,  0.007078,  0.117685,  0.007780,  0.289201,  0.013367,  0.311334,  0.011296,  0.478835, -0.026020,24483190.000000,  0.333550
  0.017000,  0.030000,  0.820000,  0.490000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486957, -0.030901, -0.315703, -0.041917, -0.287046, -0.044353, -0.116390, -0.062399, -0.085362, -0.065081,  0.085859, -0.076579,  0.124678, -0.073106,  0.291139, -0.031394,  0.313195, -0.028747,  0.484799, -0.029899,131152920.000000,  0.008420
  0.006000,  0.012000,  0.690000,  0.500000,  0.000000,  0.030000,  0.030000,  0.200000,  0.200000, -0.491605, -0.032473, -0.323791, -0.068357, -0.286007, -0.071163, -0.114734, -0.060458, -0.083742, -0.057950,  0.087025, -0.040986,  0.117630, -0.037531,  0.287882, -0.016003,  0.311627, -0.015432,  0.482718, -0.028746,1312726144.000000,  0.041307
  0.017000,  0.030000,  0.270000,  0.200000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481686, -0.028100, -0.311191, -0.008584, -0.285345, -0.007387, -0.113777, -0.011054, -0.082619, -0.011116,  0.088962, -0.008130,  0.121852, -0.005908,  0.292276,  0.014211,  0.311454,  0.013141,  0.478582, -0.025812,29521316.000000,  0.236040
  0.011000,  0.015000,  0.110000,  0.080000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481029, -0.027660, -0.311042, -0.004132, -0.285556, -0.002487, -0.113955, -0.003970, -0.082411, -0.003422,  0.089036,  0.004013,  0.119535,  0.005612,  0.290819,  0.016143,  0.311541,  0.014337,  0.478419, -0.025676,103800752.000000,  0.295875
  0.005000,  0.013000,  0.220000,  0.180000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482853, -0.028827, -0.311702, -0.016317, -0.283011, -0.014827, -0.111485, -0.009537, -0.080899, -0.008280,  0.090483,  0.000520,  0.121637,  0.002767,  0.292508,  0.018648,  0.311774,  0.017128,  0.478040, -0.025353,345717888.000000,  0.261007
  0.004000,  0.019000,  0.380000,  0.200000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484321, -0.029651, -0.312758, -0.025743, -0.285440, -0.026326, -0.114201, -0.037558, -0.083340, -0.039116,  0.088161, -0.045183,  0.125601, -0.041568,  0.292773, -0.002804,  0.311008, -0.002079,  0.480729, -0.027452,200803808.000000,  0.075336
  0.012000,  0.028000,  0.040000,  0.030000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479710, -0.026708, -0.311063,  0.005035, -0.286987,  0.007234, -0.115381,  0.006572, -0.084058,  0.007148,  0.087407,  0.014123,  0.115732,  0.014491,  0.287321,  0.011966,  0.311225,  0.009286,  0.479114, -0.026244,6039429.000000,  0.360672
  0.016000,  0.025000,  0.490000,  0.490000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484650, -0.029822, -0.313054, -0.027814, -0.283400, -0.027638, -0.111792, -0.027601, -0.080546, -0.026938,  0.090909, -0.019692,  0.124436, -0.016154,  0.293625,  0.012550,  0.311382,  0.012060,  0.478730, -0.025934,50539468.000000,  0.153491
  0.011000,  0.028000,  0.910000,  0.570000,  0.020000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488024, -0.031330, -0.317249, -0.048212, -0.287241, -0.051104, -0.116385, -0.067149, -0.086162, -0.069814,  0.084864, -0.083919,  0.123703, -0.081060,  0.290823, -0.042069,  0.315003, -0.038710,  0.486422, -0.030670,345551360.000000,  0.005990
  0.004000,  0.014000,  0.350000,  0.240000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484749, -0.029873, -0.313148, -0.028436, -0.283214, -0.028218, -0.111610, -0.027157, -0.080491, -0.026376,  0.090950, -0.018828,  0.124349, -0.015319,  0.293617,  0.012923,  0.311403,  0.012392,  0.478685, -0.025897,485798464.000000,  0.156026
  0.004000,  0.027000,  0.790000,  0.600000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487266, -0.031030, -0.316131, -0.043755, -0.285775, -0.045796, -0.114477, -0.056093, -0.084171, -0.057737,  0.087236, -0.066032,  0.125701, -0.062081,  0.291844, -0.019123,  0.311787, -0.017272,  0.482999, -0.028913,134558624.000000,  0.018540
  0.017000,  0.023000,  0.570000,  0.350000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485867, -0.030418, -0.314330, -0.035342, -0.285768, -0.036825, -0.114643, -0.049694, -0.083607, -0.051461,  0.087873, -0.058094,  0.125924, -0.054099,  0.292285, -0.011992,  0.311295, -0.010614,  0.481989, -0.028295,237093056.000000,  0.035531
  0.003000,  0.017000,  0.160000,  0.090000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481640, -0.028070, -0.311178, -0.008279, -0.285695, -0.007209, -0.114173, -0.012641, -0.081981, -0.012473,  0.089474, -0.005243,  0.121204, -0.002935,  0.291901,  0.014720,  0.311477,  0.013469,  0.478537, -0.025775,67644944.000000,  0.241527
  0.014000,  0.028000,  0.140000,  0.080000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480616, -0.027372, -0.311001, -0.001296, -0.286322,  0.000348, -0.114747, -0.003002, -0.084022, -0.003228,  0.087584, -0.002410,  0.119884, -0.000987,  0.290897,  0.013288,  0.311369,  0.011863,  0.478757, -0.025957,20615376.000000,  0.279051
  0.016000,  0.028000,  0.050000,  0.040000,  0.000000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479787, -0.026766, -0.311050,  0.004490, -0.286850,  0.006677, -0.115243,  0.006189, -0.085240,  0.006105,  0.086367,  0.005636,  0.117476,  0.006131,  0.288981,  0.012059,  0.311265,  0.010069,  0.479005, -0.026157,11022877.000000,  0.333383
  0.002000,  0.016000,  0.510000,  0.480000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487302, -0.031044, -0.316182, -0.043968, -0.283258, -0.044819, -0.111698, -0.040748, -0.080123, -0.039141,  0.090963, -0.025773,  0.123440, -0.021726,  0.292574,  0.007306,  0.311128,  0.007058,  0.479425, -0.026489,317907840.000000,  0.105820
  0.009000,  0.013000,  0.160000,  0.080000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481939, -0.028263, -0.311276, -0.010281, -0.285274, -0.009248, -0.113723, -0.013634, -0.082697, -0.013893,  0.088904, -0.012379,  0.122524, -0.009967,  0.292584,  0.013034,  0.311390,  0.012192,  0.478712, -0.025920,247846096.000000,  0.215439
  0.008000,  0.023000,  0.330000,  0.290000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483102, -0.028973, -0.311850, -0.017937, -0.284232, -0.017242, -0.112642, -0.019650, -0.080289, -0.018816,  0.090950, -0.007572,  0.122453, -0.004631,  0.292814,  0.016021,  0.311586,  0.014915,  0.478340, -0.025609,45043000.000000,  0.211446
  0.014000,  0.019000,  0.160000,  0.130000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481437, -0.027936, -0.311123, -0.006906, -0.285207, -0.005439, -0.113608, -0.007124, -0.082085, -0.006625,  0.089375,  0.000479,  0.120510,  0.002393,  0.291549,  0.016347,  0.311575,  0.014779,  0.478358, -0.025625,71132744.000000,  0.274770
  0.016000,  0.028000,  0.370000,  0.290000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482864, -0.028833, -0.311708, -0.016386, -0.284760, -0.015781, -0.113219, -0.020536, -0.082610, -0.021071,  0.088993, -0.022310,  0.124125, -0.019407,  0.293197,  0.009980,  0.311242,  0.009634,  0.479065, -0.026206,28289692.000000,  0.166596
  0.006000,  0.015000,  0.140000,  0.080000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481595, -0.028040, -0.311165, -0.007971, -0.285664, -0.006850, -0.114130, -0.011892, -0.081099, -0.011167,  0.090048,  0.001396,  0.119916,  0.003562,  0.291085,  0.015821,  0.311527,  0.014153,  0.478444, -0.025697,81670176.000000,  0.263297
  0.003000,  0.030000,  0.190000,  0.130000,  0.200000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480958, -0.027611, -0.311032, -0.003648, -0.285924, -0.002119, -0.114345, -0.005284, -0.082456, -0.004859,  0.088976,  0.002884,  0.119492,  0.004548,  0.290749,  0.015501,  0.311497,  0.013751,  0.478498, -0.025743,29049252.000000,  0.288925
  0.008000,  0.014000,  0.260000,  0.150000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483735, -0.029333, -0.312283, -0.022019, -0.284920, -0.022042, -0.113481, -0.029645, -0.082525, -0.030516,  0.089070, -0.032562,  0.125136, -0.029127,  0.293261,  0.005271,  0.311073,  0.005394,  0.479659, -0.026669,245357664.000000,  0.118924
  0.006000,  0.016000,  0.150000,  0.100000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481416, -0.027922, -0.311118, -0.006764, -0.285127, -0.005241, -0.113523, -0.006362, -0.082658, -0.006116,  0.088907, -0.002263,  0.120980, -0.000393,  0.291829,  0.015719,  0.311540,  0.014324,  0.478420, -0.025677,171265648.000000,  0.267720
  0.004000,  0.023000,  0.690000,  0.600000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487651, -0.031185, -0.316687, -0.046028, -0.285322, -0.047997, -0.113843, -0.054646, -0.082144, -0.054969,  0.089434, -0.051822,  0.125437, -0.047250,  0.292355, -0.007409,  0.311104, -0.006388,  0.481360, -0.027885,88675664.000000,  0.039283
  0.002000,  0.014000,  0.360000,  0.300000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485390, -0.030192, -0.313797, -0.032415, -0.283072, -0.032440, -0.111475, -0.030502, -0.078458, -0.028406,  0.092006, -0.008635,  0.121797, -0.005185,  0.292269,  0.014529,  0.311473,  0.013420,  0.478544, -0.025780,309392480.000000,  0.173478
  0.002000,  0.015000,  0.460000,  0.350000,  0.200000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486747, -0.030811, -0.315422, -0.040661, -0.284196, -0.041803, -0.112610, -0.044489, -0.078715, -0.042754,  0.091699, -0.022554,  0.122449, -0.018369,  0.292063,  0.007714,  0.311137,  0.007282,  0.479393, -0.026465,362161216.000000,  0.109694
  0.009000,  0.013000,  0.650000,  0.410000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489776, -0.031945, -0.320197, -0.058253, -0.285591, -0.060814, -0.113987, -0.059759, -0.080445, -0.057494,  0.089743, -0.035467,  0.120078, -0.031215,  0.289763, -0.005596,  0.311073, -0.005394,  0.481214, -0.027786,1336581760.000000,  0.057284
  0.015000,  0.030000,  0.050000,  0.040000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479764, -0.026749, -0.311054,  0.004652, -0.286890,  0.006844, -0.115283,  0.006308, -0.084517,  0.006607,  0.087047,  0.010479,  0.116646,  0.010951,  0.288246,  0.012555,  0.311272,  0.010198,  0.478987, -0.026143,2876730.250000,  0.349711
  0.016000,  0.029000,  0.080000,  0.060000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480043, -0.026958, -0.311015,  0.002684, -0.286615,  0.004729, -0.115011,  0.003635, -0.083920,  0.004006,  0.087609,  0.009189,  0.117345,  0.009962,  0.288912,  0.013695,  0.311344,  0.011463,  0.478812, -0.026002,6926794.500000,  0.337149
  0.010000,  0.015000,  0.100000,  0.070000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481042, -0.027670, -0.311044, -0.004226, -0.285883, -0.002751, -0.114309, -0.006165, -0.080816, -0.004836,  0.089947,  0.012170,  0.117136,  0.013628,  0.288738,  0.014981,  0.311410,  0.012503,  0.478669, -0.025884,38458356.000000,  0.311057
  0.009000,  0.014000,  0.620000,  0.540000,  0.020000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489575, -0.031880, -0.319834, -0.057119, -0.283941, -0.058771, -0.112598, -0.049232, -0.081696, -0.047001,  0.089240, -0.031830,  0.120983, -0.027944,  0.290531, -0.001435,  0.311002, -0.001403,  0.480631, -0.027383,914064576.000000,  0.073270
  0.005000,  0.019000,  0.560000,  0.460000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486989, -0.030915, -0.315747, -0.042108, -0.284570, -0.043513, -0.113015, -0.047765, -0.082140, -0.048077,  0.089466, -0.047296,  0.125834, -0.042967,  0.292830, -0.003449,  0.311015, -0.002657,  0.480813, -0.027511,249437376.000000,  0.053377
  0.004000,  0.028000,  0.860000,  0.450000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487503, -0.031126, -0.316469, -0.045154, -0.287801, -0.048073, -0.117451, -0.068805, -0.085672, -0.071643,  0.085656, -0.081432,  0.123881, -0.078048,  0.290826, -0.038315,  0.314308, -0.035224,  0.485848, -0.030409,252834848.000000,  0.006479
  0.003000,  0.016000,  0.210000,  0.190000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482635, -0.028696, -0.311584, -0.014886, -0.284189, -0.013848, -0.112584, -0.014664, -0.079950, -0.013355,  0.091039,  0.001201,  0.120830,  0.003685,  0.291869,  0.017645,  0.311677,  0.016028,  0.478189, -0.025481,68482056.000000,  0.251201
  0.015000,  0.022000,  0.230000,  0.190000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482020, -0.028315, -0.311306, -0.010821, -0.284842, -0.009645, -0.113250, -0.011922, -0.082705, -0.012049,  0.088901, -0.011201,  0.122583, -0.008883,  0.292687,  0.013780,  0.311436,  0.012887,  0.478617, -0.025841,64548252.000000,  0.222760
  0.002000,  0.014000,  0.000000,  0.000000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479540, -0.026578, -0.311099,  0.006240, -0.287493,  0.008368, -0.115899,  0.006206, -0.084000,  0.006826,  0.087381,  0.015646,  0.114796,  0.015887,  0.286305,  0.010081,  0.311133,  0.007196,  0.479405, -0.026474,71854344.000000,  0.362080
  0.012000,  0.027000,  0.760000,  0.480000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487061, -0.030945, -0.315846, -0.042538, -0.286729, -0.044894, -0.115877, -0.060970, -0.085190, -0.063450,  0.086027, -0.075024,  0.124938, -0.071489,  0.291268, -0.029257,  0.312898, -0.026744,  0.484480, -0.029734,120003504.000000,  0.009367
  0.007000,  0.015000,  0.090000,  0.080000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480847, -0.027535, -0.311019, -0.002891, -0.285649, -0.001131, -0.114044, -0.002082, -0.081633, -0.000933,  0.089475,  0.012160,  0.117567,  0.013433,  0.289157,  0.015870,  0.311475,  0.013446,  0.478540, -0.025777,23242176.000000,  0.325992
  0.006000,  0.022000,  0.170000,  0.110000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481303, -0.027846, -0.311092, -0.005998, -0.285750, -0.004681, -0.114191, -0.008756, -0.082114, -0.008397,  0.089311, -0.000477,  0.120302,  0.001504,  0.291340,  0.015467,  0.311511,  0.013934,  0.478473, -0.025722,30885196.000000,  0.267586
  0.018000,  0.027000,  0.950000,  0.870000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489275, -0.031780, -0.319304, -0.055419, -0.286173, -0.058185, -0.114635, -0.063062, -0.082944, -0.063063,  0.088595, -0.058197,  0.124110, -0.053634,  0.291308, -0.014980,  0.311484, -0.013568,  0.482434, -0.028574,182547840.000000,  0.023985
