IRTT	ORTT	T1		T2		T3		G		HNG		phiL	phiR	X1		Y1		X2		Y2		X3		Y3		X4		Y4		X5		Y5		X6		Y6		X7		Y7		X8		Y8		X9		Y9		X10		Y10		MaxVM		Error
  0.004000,  0.020000,  0.280000,  0.240000,  0.380000,  0.030000,  0.040000,  0.300000,  0.210000, -0.478555, -0.036947, -0.308209, -0.008210, -0.286973, -0.006935, -0.114412, -0.015075, -0.077369, -0.013482,  0.093857,  0.009441,  0.119965,  0.011693,  0.292587,  0.018428,  0.308731,  0.016349,  0.474012, -0.033906,30457674.000000,  0.363199
  0.002000,  0.020000,  0.120000,  0.550000,  0.320000,  0.030000,  0.020000,  0.190000,  0.290000, -0.483891, -0.019118, -0.311685, -0.009347, -0.280983, -0.006990, -0.109303,  0.009641, -0.077458,  0.014565,  0.091227,  0.050560,  0.112699,  0.050788,  0.282110,  0.018380,  0.311895,  0.012903,  0.481751, -0.017087,1093715968.000000,  0.373554
  0.007000,  0.020000,  0.540000,  0.820000,  0.300000,  0.030000,  0.040000,  0.200000,  0.280000, -0.488561, -0.041160, -0.316800, -0.056263, -0.279053, -0.055842, -0.107671, -0.036914, -0.073040, -0.030774,  0.094402,  0.010375,  0.111675,  0.011873,  0.283702,  0.000175,  0.308379, -0.003077,  0.477562, -0.036353,455714944.000000,  0.225671
  0.003000,  0.020000,  0.180000,  0.600000,  0.120000,  0.020000,  0.050000,  0.100000,  0.180000, -0.492277, -0.050402, -0.311571, -0.058603, -0.284280, -0.057831, -0.104327, -0.039431, -0.083320, -0.037039,  0.096165, -0.014527,  0.105103, -0.014392,  0.285188, -0.031460,  0.305499, -0.033304,  0.485713, -0.048948,868683776.000000,  0.179240
  0.008000,  0.010000,  0.810000,  0.710000,  0.270000,  0.030000,  0.020000,  0.220000,  0.250000, -0.490635, -0.023180, -0.324165, -0.067381, -0.288072, -0.070714, -0.116323, -0.057751, -0.084449, -0.053580,  0.084853, -0.021915,  0.111767, -0.018834,  0.283846, -0.011425,  0.312046, -0.011460,  0.484106, -0.019297,2138719872.000000,  0.050476
  0.011000,  0.020000,  0.820000,  0.550000,  0.210000,  0.030000,  0.040000,  0.210000,  0.210000, -0.491427, -0.041851, -0.321759, -0.068660, -0.289146, -0.072620, -0.117992, -0.087188, -0.083771, -0.088262,  0.087960, -0.084459,  0.126007, -0.079520,  0.293019, -0.039355,  0.312645, -0.037178,  0.484398, -0.039769,507970528.000000,  0.012730
  0.008000,  0.030000,  0.340000,  1.200000,  0.130000,  0.050000,  0.030000,  0.170000,  0.240000, -0.475381, -0.030313, -0.323623, -0.032229, -0.269071, -0.028505, -0.118982, -0.005984, -0.069421,  0.001564,  0.080568,  0.024745,  0.120850,  0.024764,  0.270861,  0.001730,  0.320788, -0.005549,  0.471133, -0.026300,1789102848.000000,  0.266958
  0.007000,  0.020000,  0.150000,  0.880000,  0.100000,  0.030000,  0.040000,  0.150000,  0.230000, -0.486475, -0.040523, -0.315035, -0.046806, -0.277778, -0.044696, -0.108144, -0.019094, -0.078744, -0.014764,  0.091067,  0.009639,  0.109349,  0.009632,  0.279140, -0.014910,  0.310142, -0.018893,  0.480622, -0.038072,1829611392.000000,  0.240100
  0.012000,  0.020000,  0.240000,  1.100000,  0.310000,  0.030000,  0.030000,  0.120000,  0.250000, -0.489261, -0.031775, -0.319233, -0.055343, -0.281501, -0.055494, -0.111290, -0.033287, -0.080230, -0.028473,  0.088720,  0.001876,  0.110122,  0.002713,  0.280926, -0.014352,  0.311713, -0.016961,  0.482952, -0.028886,3077984512.000000,  0.131164
  0.007000,  0.030000,  0.530000,  0.310000,  0.090000,  0.030000,  0.030000,  0.120000,  0.190000, -0.486434, -0.030675, -0.315581, -0.038757, -0.285538, -0.040141, -0.114665, -0.047801, -0.083809, -0.048734,  0.087215, -0.051417,  0.123313, -0.048102,  0.290989, -0.014318,  0.312013, -0.013172,  0.482367, -0.028532,84966192.000000,  0.040153
  0.021000,  0.030000,  0.660000,  0.800000,  0.050000,  0.030000,  0.030000,  0.140000,  0.110000, -0.487225, -0.031013, -0.317037, -0.043439, -0.283896, -0.044092, -0.113350, -0.038379, -0.082899, -0.037116,  0.087533, -0.028685,  0.119018, -0.026292,  0.288767, -0.008868,  0.312165, -0.008986,  0.481729, -0.028128,120388520.000000,  0.084057
  0.003000,  0.020000,  0.530000,  0.680000,  0.300000,  0.030000,  0.040000,  0.180000,  0.220000, -0.488218, -0.041063, -0.317124, -0.054666, -0.281495, -0.054950, -0.110206, -0.044069, -0.075271, -0.039513,  0.093078, -0.006096,  0.115025, -0.003932,  0.286659, -0.003838,  0.309218, -0.005872,  0.478068, -0.036660,203622816.000000,  0.171476
  0.014000,  0.020000,  0.130000,  1.140000,  0.130000,  0.040000,  0.040000,  0.210000,  0.150000, -0.480816, -0.040398, -0.319489, -0.043671, -0.273247, -0.040870, -0.113495, -0.018142, -0.074402, -0.012854,  0.085647,  0.007675,  0.114937,  0.007603,  0.274883, -0.013712,  0.315230, -0.018750,  0.475507, -0.037418,3078315520.000000,  0.238942
  0.016000,  0.020000,  0.660000,  0.110000,  0.090000,  0.040000,  0.030000,  0.200000,  0.220000, -0.481814, -0.031133, -0.320319, -0.040727, -0.283124, -0.044542, -0.123044, -0.067936, -0.081374, -0.072643,  0.079890, -0.085552,  0.128637, -0.081782,  0.285998, -0.044231,  0.320010, -0.039337,  0.481574, -0.030992,1040551808.000000,  0.008701
  0.004000,  0.020000,  0.240000,  0.270000,  0.050000,  0.040000,  0.040000,  0.260000,  0.120000, -0.474306, -0.036604, -0.314310, -0.012687, -0.281421, -0.010644, -0.119695, -0.014572, -0.078654, -0.015031,  0.083119, -0.014726,  0.127157, -0.012352,  0.288026,  0.004738,  0.313903,  0.003088,  0.471298, -0.034296,53756628.000000,  0.261549
  0.023000,  0.030000,  0.280000,  0.770000,  0.080000,  0.030000,  0.050000,  0.100000,  0.200000, -0.486272, -0.050364, -0.315259, -0.054698, -0.278250, -0.052996, -0.108357, -0.032983, -0.078248, -0.029336,  0.091510, -0.008204,  0.109235, -0.008151,  0.279116, -0.028267,  0.309941, -0.031603,  0.480192, -0.048297,1109220608.000000,  0.210993
  0.015000,  0.020000,  0.430000,  1.130000,  0.070000,  0.030000,  0.040000,  0.130000,  0.280000, -0.491636, -0.041893, -0.321821, -0.069596, -0.278555, -0.069140, -0.109362, -0.037864, -0.080665, -0.032882,  0.089170, -0.005303,  0.108423, -0.004733,  0.279593, -0.022213,  0.310353, -0.025009,  0.481869, -0.038682,2095638400.000000,  0.144311
  0.011000,  0.030000,  0.740000,  1.030000,  0.190000,  0.050000,  0.040000,  0.200000,  0.160000, -0.476572, -0.040940, -0.325359, -0.046816, -0.270896, -0.045830, -0.119995, -0.034486, -0.067912, -0.029000,  0.082041, -0.008652,  0.127547, -0.004938,  0.278814, -0.000697,  0.319241, -0.004181,  0.467553, -0.034238,163112528.000000,  0.185135
  0.017000,  0.020000,  0.340000,  0.270000,  0.200000,  0.030000,  0.040000,  0.130000,  0.180000, -0.485927, -0.040336, -0.314968, -0.044283, -0.284172, -0.044686, -0.113168, -0.045213, -0.079371, -0.043682,  0.090885, -0.027698,  0.121180, -0.024684,  0.291248, -0.006809,  0.309888, -0.007443,  0.478350, -0.036828,180199472.000000,  0.128475
  0.006000,  0.020000,  0.050000,  0.220000,  0.070000,  0.030000,  0.030000,  0.140000,  0.120000, -0.482237, -0.028451, -0.312314, -0.012353, -0.284072, -0.010475, -0.113513, -0.003933, -0.082798, -0.002366,  0.087541,  0.008482,  0.113005,  0.008211,  0.283074, -0.006267,  0.312130, -0.009132,  0.481752, -0.028143,333790624.000000,  0.260508
  0.005000,  0.020000,  0.220000,  0.110000,  0.010000,  0.030000,  0.030000,  0.160000,  0.220000, -0.483252, -0.029061, -0.312043, -0.018919, -0.284627, -0.018464, -0.113175, -0.022916, -0.083001, -0.023608,  0.088475, -0.027015,  0.124221, -0.024130,  0.292931,  0.006730,  0.311209,  0.006606,  0.479486, -0.026536,69489736.000000,  0.145900
  0.007000,  0.010000,  0.000000,  0.160000,  0.170000,  0.050000,  0.020000,  0.170000,  0.240000, -0.473364, -0.017762, -0.322163, -0.004633, -0.273458, -0.001866, -0.121743,  0.002216, -0.069692,  0.006652,  0.080526,  0.028304,  0.127106,  0.031285,  0.278858,  0.028954,  0.323613,  0.023138,  0.470921, -0.013394,621358080.000000,  0.306893
  0.017000,  0.030000,  0.480000,  0.780000,  0.030000,  0.030000,  0.040000,  0.240000,  0.160000, -0.481702, -0.038603, -0.310593, -0.024221, -0.281367, -0.022018, -0.110035, -0.010589, -0.079757, -0.008434,  0.091467,  0.004514,  0.119626,  0.006009,  0.291258,  0.011266,  0.309272,  0.009197,  0.475248, -0.034819,106117728.000000,  0.329982
  0.004000,  0.020000,  0.500000,  0.130000,  0.240000,  0.030000,  0.030000,  0.120000,  0.210000, -0.487871, -0.031271, -0.317395, -0.047283, -0.287961, -0.050253, -0.117724, -0.068628, -0.084337, -0.070283,  0.086883, -0.068833,  0.122331, -0.065097,  0.290090, -0.030813,  0.313543, -0.028534,  0.484764, -0.029881,380420192.000000,  0.008061
  0.012000,  0.020000,  0.680000,  0.280000,  0.030000,  0.030000,  0.040000,  0.180000,  0.160000, -0.488599, -0.041170, -0.318104, -0.056318, -0.288723, -0.059108, -0.118425, -0.076327, -0.087302, -0.078988,  0.083448, -0.090921,  0.122272, -0.089226,  0.291332, -0.062455,  0.318909, -0.058855,  0.489175, -0.041326,1078901248.000000,  0.003636
  0.011000,  0.030000,  0.530000,  1.120000,  0.190000,  0.030000,  0.030000,  0.260000,  0.250000, -0.483104, -0.028975, -0.310838, -0.017887, -0.278889, -0.014690, -0.107842,  0.008579, -0.076800,  0.013569,  0.092924,  0.045070,  0.111130,  0.044973,  0.280511,  0.011680,  0.310087,  0.005932,  0.479610, -0.026632,667619776.000000,  0.416688
  0.013000,  0.020000,  0.750000,  0.910000,  0.020000,  0.040000,  0.040000,  0.300000,  0.290000, -0.482308, -0.041073, -0.319055, -0.050377, -0.273615, -0.049815, -0.110642, -0.036475, -0.070299, -0.032919,  0.092494, -0.017545,  0.136547, -0.010791,  0.296470,  0.023311,  0.313497,  0.022260,  0.468011, -0.031252,161365312.000000,  0.192970
  0.008000,  0.010000,  0.440000,  0.140000,  0.390000,  0.030000,  0.040000,  0.160000,  0.180000, -0.488091, -0.041027, -0.317422, -0.054069, -0.287083, -0.056228, -0.116287, -0.067491, -0.076340, -0.064974,  0.091690, -0.032357,  0.115632, -0.029492,  0.286614, -0.021551,  0.310876, -0.022142,  0.481270, -0.038395,1337508352.000000,  0.068600
  0.023000,  0.030000,  0.810000,  0.940000,  0.340000,  0.050000,  0.050000,  0.180000,  0.300000, -0.479167, -0.051875, -0.327121, -0.064334, -0.269353, -0.064474, -0.117248, -0.052750, -0.062371, -0.045508,  0.087567, -0.017371,  0.132124, -0.011282,  0.284114,  0.001839,  0.315542, -0.001041,  0.462617, -0.041563,179605536.000000,  0.185010
  0.003000,  0.020000,  0.530000,  0.590000,  0.170000,  0.030000,  0.040000,  0.140000,  0.110000, -0.489549, -0.041422, -0.319970, -0.060429, -0.284950, -0.062096, -0.114332, -0.059281, -0.081276, -0.057441,  0.088599, -0.041296,  0.117578, -0.038877,  0.287779, -0.026638,  0.311976, -0.026635,  0.482181, -0.038826,68214008.000000,  0.056744
  0.022000,  0.030000,  0.500000,  0.290000,  0.250000,  0.030000,  0.030000,  0.150000,  0.250000, -0.485269, -0.030133, -0.313504, -0.031672, -0.284217, -0.032278, -0.112535, -0.037850, -0.080138, -0.037592,  0.091434, -0.029291,  0.125685, -0.024978,  0.293959,  0.009514,  0.311070,  0.009453,  0.479095, -0.026230,86202920.000000,  0.113147
  0.006000,  0.020000,  0.420000,  0.300000,  0.190000,  0.050000,  0.030000,  0.260000,  0.250000, -0.473126, -0.028334, -0.320818, -0.018540, -0.274376, -0.018247, -0.121956, -0.026118, -0.069248, -0.026410,  0.083249, -0.020229,  0.137904, -0.013132,  0.286923,  0.019836,  0.320857,  0.018907,  0.467849, -0.022165,93550864.000000,  0.156919
  0.009000,  0.020000,  0.200000,  0.170000,  0.010000,  0.040000,  0.040000,  0.270000,  0.120000, -0.473178, -0.035785, -0.313882, -0.006873, -0.283428, -0.004918, -0.121742, -0.013233, -0.081465, -0.015142,  0.080282, -0.022154,  0.126702, -0.020334,  0.287404, -0.000684,  0.313764, -0.001806,  0.472214, -0.035042,100633832.000000,  0.243062
  0.003000,  0.010000,  1.100000,  0.240000,  0.120000,  0.050000,  0.030000,  0.110000,  0.220000, -0.482174, -0.034745, -0.334551, -0.067865, -0.278521, -0.074009, -0.127229, -0.073663, -0.075065, -0.071595,  0.075780, -0.059961,  0.125415, -0.056326,  0.276345, -0.045855,  0.326262, -0.042359,  0.477178, -0.031689,4884762624.000000,  0.010771
  0.005000,  0.020000,  0.700000,  0.690000,  0.260000,  0.030000,  0.030000,  0.180000,  0.190000, -0.489631, -0.031898, -0.320163, -0.057401, -0.285901, -0.059985, -0.114525, -0.060186, -0.081070, -0.058235,  0.089120, -0.038104,  0.119596, -0.034118,  0.289239, -0.009806,  0.311461, -0.009441,  0.481810, -0.028180,108482280.000000,  0.048756
  0.011000,  0.020000,  0.040000,  0.010000,  0.010000,  0.030000,  0.050000,  0.190000,  0.160000, -0.476616, -0.046671, -0.307929, -0.017189, -0.287809, -0.015656, -0.116602, -0.019234, -0.086337, -0.019785,  0.084887, -0.022439,  0.117481, -0.022095,  0.288611, -0.015821,  0.307924, -0.017143,  0.476605, -0.046665,41525776.000000,  0.277529
  0.013000,  0.020000,  0.620000,  0.130000,  0.050000,  0.030000,  0.050000,  0.140000,  0.150000, -0.489029, -0.051036, -0.318727, -0.064640, -0.289581, -0.067187, -0.119500, -0.083318, -0.087147, -0.085591,  0.083519, -0.093402,  0.121915, -0.091876,  0.291423, -0.070544,  0.319740, -0.067413,  0.489813, -0.051198,1459315456.000000,  0.001528
  0.010000,  0.020000,  0.920000,  0.790000,  0.120000,  0.030000,  0.040000,  0.220000,  0.210000, -0.493029, -0.042147, -0.324422, -0.075426, -0.288307, -0.079568, -0.116543, -0.085319, -0.084251, -0.085469,  0.087560, -0.081318,  0.125266, -0.076526,  0.292653, -0.037571,  0.312243, -0.035557,  0.484056, -0.039633,491773216.000000,  0.015750
  0.013000,  0.020000,  0.200000,  0.180000,  0.040000,  0.040000,  0.030000,  0.250000,  0.200000, -0.475512, -0.026464, -0.315469, -0.000860, -0.280972,  0.001587, -0.118918, -0.001170, -0.078285, -0.001431,  0.083791, -0.000753,  0.126810,  0.001683,  0.287927,  0.019313,  0.316272,  0.017216,  0.473038, -0.023938,96384360.000000,  0.288304
  0.005000,  0.020000,  0.470000,  1.100000,  0.270000,  0.040000,  0.050000,  0.110000,  0.160000, -0.487975, -0.052492, -0.329138, -0.077360, -0.277974, -0.079426, -0.117649, -0.067444, -0.076856, -0.064010,  0.083216, -0.049020,  0.117980, -0.047565,  0.278744, -0.049127,  0.319061, -0.049391,  0.479832, -0.049932,2743564032.000000,  0.044445
  0.006000,  0.020000,  0.120000,  0.160000,  0.100000,  0.030000,  0.040000,  0.230000,  0.270000, -0.478356, -0.036831, -0.308373, -0.007211, -0.284216, -0.004740, -0.111756,  0.000669, -0.079920,  0.002423,  0.092091,  0.015985,  0.119408,  0.017235,  0.291939,  0.019431,  0.308990,  0.016975,  0.473891, -0.033813,13870294.000000,  0.435944
  0.014000,  0.020000,  0.220000,  0.070000,  0.020000,  0.030000,  0.040000,  0.270000,  0.270000, -0.478296, -0.036796, -0.307971, -0.006829, -0.287275, -0.005575, -0.114579, -0.014764, -0.084050, -0.016174,  0.088759, -0.022934,  0.127599, -0.019996,  0.297425,  0.012681,  0.308239,  0.012231,  0.474757, -0.034464,191832272.000000,  0.256674
  0.012000,  0.020000,  0.510000,  0.580000,  0.000000,  0.040000,  0.040000,  0.260000,  0.250000, -0.479141, -0.039559, -0.316556, -0.036045, -0.275804, -0.034770, -0.113317, -0.028110, -0.073267, -0.026426,  0.089204, -0.019419,  0.134683, -0.014077,  0.294356,  0.016755,  0.313709,  0.015699,  0.469082, -0.032312,144590000.000000,  0.204360
  0.016000,  0.030000,  0.610000,  0.930000,  0.200000,  0.020000,  0.050000,  0.170000,  0.290000, -0.491751, -0.050318, -0.309496, -0.056681, -0.281341, -0.055336, -0.100524, -0.031624, -0.077697, -0.027898,  0.101276,  0.007114,  0.109225,  0.007704,  0.291404, -0.000524,  0.301252, -0.001960,  0.478197, -0.046094,265113168.000000,  0.308428
  0.022000,  0.030000,  0.700000,  0.500000,  0.040000,  0.030000,  0.040000,  0.150000,  0.130000, -0.487775, -0.040934, -0.317384, -0.052633, -0.287115, -0.054585, -0.116633, -0.064871, -0.086086, -0.066487,  0.084530, -0.074254,  0.122908, -0.071850,  0.291220, -0.042846,  0.314385, -0.040814,  0.485175, -0.040065,224241952.000000,  0.010994
  0.017000,  0.030000,  0.080000,  0.530000,  0.360000,  0.020000,  0.020000,  0.120000,  0.120000, -0.489331, -0.019651, -0.308857, -0.013555, -0.288967, -0.012934, -0.108465, -0.007752, -0.086916, -0.006259,  0.092578,  0.013491,  0.108521,  0.013658,  0.288390, -0.002324,  0.308419, -0.004051,  0.488368, -0.019097,1781031424.000000,  0.196879
  0.006000,  0.020000,  0.700000,  0.080000,  0.050000,  0.030000,  0.020000,  0.180000,  0.270000, -0.486933, -0.021313, -0.315515, -0.037388, -0.286884, -0.040900, -0.116662, -0.066731, -0.085992, -0.070659,  0.085244, -0.088562,  0.121260, -0.086458,  0.289247, -0.048737,  0.316942, -0.043847,  0.487690, -0.021759,967419136.000000,  0.022569
  0.002000,  0.020000,  0.800000,  0.930000,  0.040000,  0.030000,  0.040000,  0.250000,  0.230000, -0.490185, -0.041577, -0.319245, -0.063393, -0.281924, -0.064640, -0.109910, -0.054279, -0.079166, -0.052110,  0.092599, -0.038217,  0.127107, -0.033277,  0.295871,  0.001582,  0.308457,  0.001491,  0.476698, -0.035806,173170736.000000,  0.098245
  0.013000,  0.030000,  0.990000,  0.660000,  0.020000,  0.030000,  0.020000,  0.250000,  0.270000, -0.486281, -0.020899, -0.313887, -0.031708, -0.284568, -0.033981, -0.112567, -0.049862, -0.082531, -0.052519,  0.089587, -0.067075,  0.126891, -0.062468,  0.290299, -0.006484,  0.311246, -0.003909,  0.483348, -0.018647,204271664.000000,  0.019008
  0.017000,  0.030000,  0.360000,  0.780000,  0.380000,  0.020000,  0.030000,  0.130000,  0.120000, -0.490847, -0.030269, -0.310290, -0.035344, -0.288203, -0.035192, -0.107734, -0.027624, -0.085088, -0.025630,  0.093926, -0.001542,  0.107464, -0.001165,  0.287541, -0.015263,  0.307755, -0.016754,  0.487951, -0.029237,1246546048.000000,  0.148607
  0.003000,  0.020000,  0.310000,  0.040000,  0.270000,  0.030000,  0.030000,  0.130000,  0.200000, -0.485299, -0.030147, -0.314134, -0.031847, -0.286661, -0.033251, -0.116215, -0.049006, -0.082423, -0.049942,  0.088635, -0.043642,  0.122787, -0.039835,  0.291034, -0.008320,  0.311580, -0.007643,  0.481538, -0.028003,119469872.000000,  0.057714
  0.007000,  0.020000,  0.200000,  0.650000,  0.250000,  0.030000,  0.030000,  0.240000,  0.140000, -0.482709, -0.028741, -0.311615, -0.015374, -0.282044, -0.013238, -0.110806, -0.001876, -0.078335,  0.001754,  0.091185,  0.028487,  0.111743,  0.028574,  0.281483,  0.003276,  0.310993, -0.001199,  0.480602, -0.027363,1052651712.000000,  0.328756
  0.013000,  0.030000,  0.030000,  1.170000,  0.060000,  0.020000,  0.030000,  0.130000,  0.200000, -0.490091, -0.030030, -0.308919, -0.030581, -0.284739, -0.028923, -0.105338, -0.003639, -0.086630, -0.001367,  0.093608,  0.017018,  0.106818,  0.016890,  0.286667, -0.004978,  0.306627, -0.007370,  0.486550, -0.028620,3317303552.000000,  0.263982
  0.024000,  0.030000,  1.000000,  0.510000,  0.200000,  0.030000,  0.030000,  0.180000,  0.270000, -0.489128, -0.031730, -0.318490, -0.054652, -0.288187, -0.058445, -0.117164, -0.078285, -0.085296, -0.080913,  0.086667, -0.089357,  0.125600, -0.085022,  0.291493, -0.038959,  0.313810, -0.035578,  0.485903, -0.030435,291314848.000000,  0.015159
  0.009000,  0.020000,  0.920000,  0.900000,  0.020000,  0.040000,  0.040000,  0.150000,  0.240000, -0.490306, -0.043658, -0.333479, -0.082894, -0.282360, -0.087875, -0.120908, -0.079653, -0.080789, -0.077521,  0.080626, -0.068589,  0.123403, -0.064614,  0.283700, -0.043650,  0.318620, -0.041255,  0.480277, -0.040137,798793728.000000,  0.018519
  0.005000,  0.020000,  0.030000,  1.100000,  0.300000,  0.020000,  0.050000,  0.150000,  0.240000, -0.493231, -0.050539, -0.311945, -0.062203, -0.282031, -0.061118, -0.102066, -0.036348, -0.080581, -0.033007,  0.098409, -0.001967,  0.102748, -0.001894,  0.282684, -0.026873,  0.304133, -0.029499,  0.484780, -0.048666,3032438272.000000,  0.214075
